tier	kind	label	target	target_tier	rate_per_min	policy	proliferator_mark	url
6	building	T6/building/quantum-chemical-plant@1/all-products	quantum-chemical-plant	4	1	all-products	3	https://factoriolab.github.io/dsp/list?o=quantum-chemical-plant*1&v=11
6	building	T6/building/ray-receiver@1/no-proliferator	ray-receiver	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=ray-receiver*1&v=11
6	building	T6/building/ray-receiver@1/all-products	ray-receiver	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=ray-receiver*1&v=11
6	building	T6/building/satellite-substation@1/no-proliferator	satellite-substation	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=satellite-substation*1&v=11
6	building	T6/building/satellite-substation@1/all-products	satellite-substation	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=satellite-substation*1&v=11
6	building	T6/building/solar-panel@1/no-proliferator	solar-panel	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=solar-panel*1&v=11
6	building	T6/building/solar-panel@1/all-products	solar-panel	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=solar-panel*1&v=11
6	building	T6/building/sorter-1@1/no-proliferator	sorter-1	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sorter-1*1&v=11
6	building	T6/building/sorter-1@1/all-products	sorter-1	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=sorter-1*1&v=11
6	building	T6/building/sorter-2@1/no-proliferator	sorter-2	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sorter-2*1&v=11
6	building	T6/building/sorter-2@1/all-products	sorter-2	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=sorter-2*1&v=11
6	building	T6/building/sorter-3@1/no-proliferator	sorter-3	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sorter-3*1&v=11
6	building	T6/building/sorter-3@1/all-products	sorter-3	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=sorter-3*1&v=11
6	building	T6/building/sorter-4@1/no-proliferator	sorter-4	3	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sorter-4*1&v=11
6	building	T6/building/sorter-4@1/all-products	sorter-4	3	1	all-products	3	https://factoriolab.github.io/dsp/list?o=sorter-4*1&v=11
6	building	T6/building/splitter@1/no-proliferator	splitter	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=splitter*1&v=11
6	building	T6/building/splitter@1/all-products	splitter	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=splitter*1&v=11
6	building	T6/building/spray-coater@1/no-proliferator	spray-coater	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=spray-coater*1&v=11
6	building	T6/building/spray-coater@1/all-products	spray-coater	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=spray-coater*1&v=11
6	building	T6/building/storage-1@1/no-proliferator	storage-1	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=storage-1*1&v=11
6	building	T6/building/storage-1@1/all-products	storage-1	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=storage-1*1&v=11
6	building	T6/building/storage-2@1/no-proliferator	storage-2	2	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=storage-2*1&v=11
6	building	T6/building/storage-2@1/all-products	storage-2	2	1	all-products	3	https://factoriolab.github.io/dsp/list?o=storage-2*1&v=11
6	building	T6/building/storage-tank@1/no-proliferator	storage-tank	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=storage-tank*1&v=11
6	building	T6/building/storage-tank@1/all-products	storage-tank	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=storage-tank*1&v=11
6	building	T6/building/tesla-tower@1/no-proliferator	tesla-tower	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=tesla-tower*1&v=11
6	building	T6/building/tesla-tower@1/all-products	tesla-tower	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=tesla-tower*1&v=11
6	building	T6/building/thermal-power-plant@1/no-proliferator	thermal-power-plant	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=thermal-power-plant*1&v=11
6	building	T6/building/thermal-power-plant@1/all-products	thermal-power-plant	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=thermal-power-plant*1&v=11
6	building	T6/building/traffic-monitor@1/no-proliferator	traffic-monitor	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=traffic-monitor*1&v=11
6	building	T6/building/traffic-monitor@1/all-products	traffic-monitor	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=traffic-monitor*1&v=11
6	building	T6/building/vertical-launching-silo@1/no-proliferator	vertical-launching-silo	4	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=vertical-launching-silo*1&v=11
6	building	T6/building/vertical-launching-silo@1/all-products	vertical-launching-silo	4	1	all-products	3	https://factoriolab.github.io/dsp/list?o=vertical-launching-silo*1&v=11
6	building	T6/building/water-pump@1/no-proliferator	water-pump	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=water-pump*1&v=11
6	building	T6/building/water-pump@1/all-products	water-pump	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=water-pump*1&v=11
6	building	T6/building/wind-turbine@1/no-proliferator	wind-turbine	0	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=wind-turbine*1&v=11
6	building	T6/building/wind-turbine@1/all-products	wind-turbine	0	1	all-products	3	https://factoriolab.github.io/dsp/list?o=wind-turbine*1&v=11
6	building	T6/building/wireless-power-tower@1/no-proliferator	wireless-power-tower	1	1	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=wireless-power-tower*1&v=11
6	building	T6/building/wireless-power-tower@1/all-products	wireless-power-tower	1	1	all-products	3	https://factoriolab.github.io/dsp/list?o=wireless-power-tower*1&v=11
6	matrix	T6/matrix/electromagnetic-matrix@60/no-proliferator	electromagnetic-matrix	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=electromagnetic-matrix*60&v=11
6	matrix	T6/matrix/electromagnetic-matrix@60/all-products	electromagnetic-matrix	0	60	all-products	3	https://factoriolab.github.io/dsp/list?o=electromagnetic-matrix*60&v=11
6	matrix10x	T6/matrix10x/electromagnetic-matrix@600/no-proliferator	electromagnetic-matrix	0	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=electromagnetic-matrix*600&v=11
6	matrix10x	T6/matrix10x/electromagnetic-matrix@600/all-products	electromagnetic-matrix	0	600	all-products	3	https://factoriolab.github.io/dsp/list?o=electromagnetic-matrix*600&v=11
6	matrix	T6/matrix/energy-matrix@60/no-proliferator	energy-matrix	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=energy-matrix*60&v=11
6	matrix	T6/matrix/energy-matrix@60/all-products	energy-matrix	1	60	all-products	3	https://factoriolab.github.io/dsp/list?o=energy-matrix*60&v=11
6	matrix10x	T6/matrix10x/energy-matrix@600/no-proliferator	energy-matrix	1	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=energy-matrix*600&v=11
6	matrix10x	T6/matrix10x/energy-matrix@600/all-products	energy-matrix	1	600	all-products	3	https://factoriolab.github.io/dsp/list?o=energy-matrix*600&v=11
6	matrix	T6/matrix/gravity-matrix@60/no-proliferator	gravity-matrix	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=gravity-matrix*60&v=11
6	matrix	T6/matrix/gravity-matrix@60/all-products	gravity-matrix	3	60	all-products	3	https://factoriolab.github.io/dsp/list?o=gravity-matrix*60&v=11
6	matrix10x	T6/matrix10x/gravity-matrix@600/no-proliferator	gravity-matrix	3	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=gravity-matrix*600&v=11
6	matrix10x	T6/matrix10x/gravity-matrix@600/all-products	gravity-matrix	3	600	all-products	3	https://factoriolab.github.io/dsp/list?o=gravity-matrix*600&v=11
6	matrix	T6/matrix/information-matrix@60/no-proliferator	information-matrix	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=information-matrix*60&v=11
6	matrix	T6/matrix/information-matrix@60/all-products	information-matrix	2	60	all-products	3	https://factoriolab.github.io/dsp/list?o=information-matrix*60&v=11
6	matrix10x	T6/matrix10x/information-matrix@600/no-proliferator	information-matrix	2	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=information-matrix*600&v=11
6	matrix10x	T6/matrix10x/information-matrix@600/all-products	information-matrix	2	600	all-products	3	https://factoriolab.github.io/dsp/list?o=information-matrix*600&v=11
6	matrix	T6/matrix/structure-matrix@60/no-proliferator	structure-matrix	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=structure-matrix*60&v=11
6	matrix	T6/matrix/structure-matrix@60/all-products	structure-matrix	2	60	all-products	3	https://factoriolab.github.io/dsp/list?o=structure-matrix*60&v=11
6	matrix10x	T6/matrix10x/structure-matrix@600/no-proliferator	structure-matrix	2	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=structure-matrix*600&v=11
6	matrix10x	T6/matrix10x/structure-matrix@600/all-products	structure-matrix	2	600	all-products	3	https://factoriolab.github.io/dsp/list?o=structure-matrix*600&v=11
6	matrix	T6/matrix/universe-matrix@60/no-proliferator	universe-matrix	5	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=universe-matrix*60&v=11
6	matrix	T6/matrix/universe-matrix@60/all-products	universe-matrix	5	60	all-products	3	https://factoriolab.github.io/dsp/list?o=universe-matrix*60&v=11
6	matrix10x	T6/matrix10x/universe-matrix@600/no-proliferator	universe-matrix	5	600	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=universe-matrix*600&v=11
6	matrix10x	T6/matrix10x/universe-matrix@600/all-products	universe-matrix	5	600	all-products	3	https://factoriolab.github.io/dsp/list?o=universe-matrix*600&v=11
6	component	T6/component/annihilation-constraint-sphere@60/no-proliferator	annihilation-constraint-sphere	5	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=annihilation-constraint-sphere*60&v=11
6	component	T6/component/antimatter@60/no-proliferator	antimatter	5	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=antimatter*60&v=11
6	component	T6/component/antimatter-fuel-rod@60/no-proliferator	antimatter-fuel-rod	5	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=antimatter-fuel-rod*60&v=11
6	component	T6/component/carbon-nanotube@60/no-proliferator	carbon-nanotube	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=carbon-nanotube*60&v=11
6	component	T6/component/casimir-crystal@60/no-proliferator	casimir-crystal	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=casimir-crystal*60&v=11
6	component	T6/component/circuit-board@60/no-proliferator	circuit-board	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=circuit-board*60&v=11
6	component	T6/component/coal@60/no-proliferator	coal	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=coal*60&v=11
6	component	T6/component/copper-ingot@60/no-proliferator	copper-ingot	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=copper-ingot*60&v=11
6	component	T6/component/copper-ore@60/no-proliferator	copper-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=copper-ore*60&v=11
6	component	T6/component/critical-photon@60/no-proliferator	critical-photon	5	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=critical-photon*60&v=11
6	component	T6/component/crude-oil@60/no-proliferator	crude-oil	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=crude-oil*60&v=11
6	component	T6/component/crystal-silicon@60/no-proliferator	crystal-silicon	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=crystal-silicon*60&v=11
6	component	T6/component/deuterium@60/no-proliferator	deuterium	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=deuterium*60&v=11
6	component	T6/component/deuteron-fuel-rod@60/no-proliferator	deuteron-fuel-rod	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=deuteron-fuel-rod*60&v=11
6	component	T6/component/diamond@60/no-proliferator	diamond	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=diamond*60&v=11
6	component	T6/component/dyson-sphere-component@60/no-proliferator	dyson-sphere-component	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=dyson-sphere-component*60&v=11
6	component	T6/component/electric-motor@60/no-proliferator	electric-motor	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=electric-motor*60&v=11
6	component	T6/component/electromagnetic-matrix@60/no-proliferator	electromagnetic-matrix	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=electromagnetic-matrix*60&v=11
6	component	T6/component/electromagnetic-turbine@60/no-proliferator	electromagnetic-turbine	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=electromagnetic-turbine*60&v=11
6	component	T6/component/energetic-graphite@60/no-proliferator	energetic-graphite	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=energetic-graphite*60&v=11
6	component	T6/component/energy-matrix@60/no-proliferator	energy-matrix	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=energy-matrix*60&v=11
6	component	T6/component/fire-ice@60/no-proliferator	fire-ice	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=fire-ice*60&v=11
6	component	T6/component/foundation@60/no-proliferator	foundation	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=foundation*60&v=11
6	component	T6/component/fractal-silicon@60/no-proliferator	fractal-silicon	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=fractal-silicon*60&v=11
6	component	T6/component/frame-material@60/no-proliferator	frame-material	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=frame-material*60&v=11
6	component	T6/component/gear@60/no-proliferator	gear	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=gear*60&v=11
6	component	T6/component/glass@60/no-proliferator	glass	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=glass*60&v=11
6	component	T6/component/graphene@60/no-proliferator	graphene	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=graphene*60&v=11
6	component	T6/component/graviton-lens@60/no-proliferator	graviton-lens	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=graviton-lens*60&v=11
6	component	T6/component/gravity-matrix@60/no-proliferator	gravity-matrix	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=gravity-matrix*60&v=11
6	component	T6/component/high-purity-silicon@60/no-proliferator	high-purity-silicon	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=high-purity-silicon*60&v=11
6	component	T6/component/hydrogen@60/no-proliferator	hydrogen	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=hydrogen*60&v=11
6	component	T6/component/hydrogen-fuel-rod@60/no-proliferator	hydrogen-fuel-rod	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=hydrogen-fuel-rod*60&v=11
6	component	T6/component/information-matrix@60/no-proliferator	information-matrix	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=information-matrix*60&v=11
6	component	T6/component/iron-ingot@60/no-proliferator	iron-ingot	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=iron-ingot*60&v=11
6	component	T6/component/iron-ore@60/no-proliferator	iron-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=iron-ore*60&v=11
6	component	T6/component/kimberlite-ore@60/no-proliferator	kimberlite-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=kimberlite-ore*60&v=11
6	component	T6/component/logistics-bot@60/no-proliferator	logistics-bot	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=logistics-bot*60&v=11
6	component	T6/component/logistics-drone@60/no-proliferator	logistics-drone	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=logistics-drone*60&v=11
6	component	T6/component/logistics-vessel@60/no-proliferator	logistics-vessel	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=logistics-vessel*60&v=11
6	component	T6/component/magnet@60/no-proliferator	magnet	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=magnet*60&v=11
6	component	T6/component/magnetic-coil@60/no-proliferator	magnetic-coil	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=magnetic-coil*60&v=11
6	component	T6/component/microcrystalline-component@60/no-proliferator	microcrystalline-component	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=microcrystalline-component*60&v=11
6	component	T6/component/optical-grating-crystal@60/no-proliferator	optical-grating-crystal	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=optical-grating-crystal*60&v=11
6	component	T6/component/organic-crystal@60/no-proliferator	organic-crystal	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=organic-crystal*60&v=11
6	component	T6/component/particle-broadband@60/no-proliferator	particle-broadband	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=particle-broadband*60&v=11
6	component	T6/component/particle-container@60/no-proliferator	particle-container	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=particle-container*60&v=11
6	component	T6/component/photon-combiner@60/no-proliferator	photon-combiner	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=photon-combiner*60&v=11
6	component	T6/component/plane-filter@60/no-proliferator	plane-filter	4	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=plane-filter*60&v=11
6	component	T6/component/plasma-exciter@60/no-proliferator	plasma-exciter	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=plasma-exciter*60&v=11
6	component	T6/component/plastic@60/no-proliferator	plastic	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=plastic*60&v=11
6	component	T6/component/prism@60/no-proliferator	prism	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=prism*60&v=11
6	component	T6/component/processor@60/no-proliferator	processor	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=processor*60&v=11
6	component	T6/component/proliferator-1@60/no-proliferator	proliferator-1	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=proliferator-1*60&v=11
6	component	T6/component/proliferator-2@60/no-proliferator	proliferator-2	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=proliferator-2*60&v=11
6	component	T6/component/proliferator-3@60/no-proliferator	proliferator-3	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=proliferator-3*60&v=11
6	component	T6/component/quantum-chip@60/no-proliferator	quantum-chip	4	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=quantum-chip*60&v=11
6	component	T6/component/refined-oil@60/no-proliferator	refined-oil	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=refined-oil*60&v=11
6	component	T6/component/reinforced-thruster@60/no-proliferator	reinforced-thruster	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=reinforced-thruster*60&v=11
6	component	T6/component/silicon-ore@60/no-proliferator	silicon-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=silicon-ore*60&v=11
6	component	T6/component/small-carrier-rocket@60/no-proliferator	small-carrier-rocket	4	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=small-carrier-rocket*60&v=11
6	component	T6/component/solar-sail@60/no-proliferator	solar-sail	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=solar-sail*60&v=11
6	component	T6/component/space-warper@60/no-proliferator	space-warper	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=space-warper*60&v=11
6	component	T6/component/spiniform-stalagmite-crystal@60/no-proliferator	spiniform-stalagmite-crystal	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=spiniform-stalagmite-crystal*60&v=11
6	component	T6/component/steel@60/no-proliferator	steel	1	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=steel*60&v=11
6	component	T6/component/stone@60/no-proliferator	stone	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=stone*60&v=11
6	component	T6/component/stone-brick@60/no-proliferator	stone-brick	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=stone-brick*60&v=11
6	component	T6/component/strange-matter@60/no-proliferator	strange-matter	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=strange-matter*60&v=11
6	component	T6/component/structure-matrix@60/no-proliferator	structure-matrix	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=structure-matrix*60&v=11
6	component	T6/component/sulfuric-acid@60/no-proliferator	sulfuric-acid	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=sulfuric-acid*60&v=11
6	component	T6/component/super-magnetic-ring@60/no-proliferator	super-magnetic-ring	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=super-magnetic-ring*60&v=11
6	component	T6/component/thruster@60/no-proliferator	thruster	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=thruster*60&v=11
6	component	T6/component/titanium-alloy@60/no-proliferator	titanium-alloy	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-alloy*60&v=11
6	component	T6/component/titanium-crystal@60/no-proliferator	titanium-crystal	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-crystal*60&v=11
6	component	T6/component/titanium-glass@60/no-proliferator	titanium-glass	3	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-glass*60&v=11
6	component	T6/component/titanium-ingot@60/no-proliferator	titanium-ingot	2	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-ingot*60&v=11
6	component	T6/component/titanium-ore@60/no-proliferator	titanium-ore	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=titanium-ore*60&v=11
6	component	T6/component/unipolar-magnet@60/no-proliferator	unipolar-magnet	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=unipolar-magnet*60&v=11
6	component	T6/component/universe-matrix@60/no-proliferator	universe-matrix	5	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=universe-matrix*60&v=11
6	component	T6/component/water@60/no-proliferator	water	0	60	no-proliferator	0	https://factoriolab.github.io/dsp/list?o=water*60&v=11
